time	flx	max_v	min_t	vol fraction
741	-4.3331	0.0001545	269.37	479063.7
742	-4.3331	0.0000362	269.37	479063.7
743	-4.3331	0.0000995	269.37	479063.7
744	-4.3331	0.0000541	269.37	479063.7
745	-4.3331	0.0000361	269.37	479063.7
746	-4.3331	0.0000655	269.37	479063.7
747	-4.3331	0.0000387	269.37	479063.7
748	-4.3331	0.0001132	269.37	479063.7
749	-4.3331	0.0001525	269.37	479063.7
750	-4.3331	0.0000395	269.37	479063.7
751	-4.3331	0.0001397	269.37	479063.7
752	-4.3331	0.0000359	269.37	479063.7
753	-4.3331	0.0000908	269.37	479063.7
754	-4.3331	0.0001552	269.37	479063.7
755	-4.3331	0.0000360	269.37	479063.7
756	-4.3331	0.0000590	269.37	479063.7
757	-4.3331	0.0001594	269.37	479063.7
758	-4.3331	0.0001040	269.37	479063.7
759	-4.3331	0.0001374	269.37	479063.6
760	-4.3331	0.0001014	269.37	479063.7
761	-4.3332	0.0001265	269.37	479063.6
762	-4.3332	0.0000401	269.37	479063.5
763	-4.3332	0.0000229	269.37	479063.5
764	-4.3332	0.0000571	269.37	479063.6
765	-4.3332	0.0000359	269.37	479063.5
766	-4.3332	0.0000282	269.37	479063.5
767	-4.3314	0.0000406	269.37	479063.3
768	-4.3315	0.0001435	269.37	479063.3
769	-4.3314	0.0000366	269.37	479063.3
770	-4.3314	0.0001238	269.37	479063.3
771	-4.3314	0.0000287	269.37	479063.3
772	-4.3314	0.0000381	269.37	479063.3
773	-4.3315	0.0000728	269.37	479063.3
774	-4.3314	0.0000364	269.37	479063.3
775	-4.3317	0.0000365	269.37	479062.9
776	-4.3321	0.0000883	269.37	479062.4
777	-4.3274	0.0000615	269.37	479061.5
778	-4.3277	0.0000745	269.37	479061.3
779	-4.3277	0.0000581	269.37	479061.3
780	-4.3277	0.0000374	269.37	479061.3
781	-4.3277	0.0000887	269.37	479061.3
782	-4.3277	0.0000344	269.37	479061.3
783	-4.3277	0.0000358	269.37	479061.2
784	-4.3278	0.0000881	269.37	479061.2
785	-4.3277	0.0000342	269.37	479061.2
786	-4.3277	0.0000355	269.37	479061.2
787	-4.3278	0.0000781	269.37	479061.2
788	-4.3277	0.0000381	269.37	479061.2
789	-4.3278	0.0000728	269.37	479061.2
790	-4.3277	0.0000317	269.37	479061.2
791	-4.3278	0.0000407	269.37	479061.2
792	-4.3278	0.0000883	269.37	479061.2
793	-4.3278	0.0000309	269.37	479061.2
794	-4.3278	0.0000957	269.37	479061.2
795	-4.3278	0.0001181	269.37	479061.2
796	-4.3277	0.0000353	269.37	479061.2
797	-4.3278	0.0001244	269.37	479061.2
798	-4.3278	0.0001074	269.37	479061.2
799	-4.3277	0.0000350	269.37	479061.2
800	-4.3278	0.0000415	269.37	479061.2
801	-4.3278	0.0001496	269.37	479061.2
802	-4.3278	0.0000361	269.37	479061.2
803	-4.3278	0.0000533	269.37	479061.2
804	-4.3278	0.0001295	269.37	479061.2
805	-4.3278	0.0000355	269.37	479061.2
806	-4.3278	0.0000673	269.37	479061.2
807	-4.3278	0.0001181	269.37	479061.2
808	-4.3278	0.0000407	269.37	479061.2
809	-4.3278	0.0000376	269.37	479061.2
810	-4.3278	0.0000970	269.37	479061.1
811	-4.3278	0.0000397	269.37	479061.1
812	-4.3278	0.0000503	269.37	479061.1
813	-4.3279	0.0001431	269.37	479061.1
814	-4.3278	0.0000361	269.37	479061.1
815	-4.3278	0.0001019	269.37	479061.1
816	-4.3279	0.0001177	269.37	479061.0
817	-4.3278	0.0000353	269.37	479061.0
818	-4.3278	0.0000369	269.37	479061.0
819	-4.3279	0.0001074	269.37	479061.0
820	-4.3278	0.0000353	269.37	479061.0
821	-4.3278	0.0000836	269.37	479061.0
822	-4.3279	0.0001399	269.37	479061.0
823	-4.3278	0.0000403	269.37	479061.0
824	-4.3278	0.0000470	269.37	479061.0
825	-4.3279	0.0001310	269.37	479061.0
826	-4.3278	0.0001021	269.37	479061.0
827	-4.3278	0.0000530	269.37	479061.0
828	-4.3279	0.0001426	269.37	479061.0
829	-4.3278	0.0000361	269.37	479061.0
830	-4.3278	0.0000471	269.37	479061.0
831	-4.3279	0.0001309	269.37	479061.0
832	-4.3279	0.0001391	269.37	479061.0
833	-4.3279	0.0000410	269.37	479061.0
834	-4.3278	0.0000399	269.37	479061.0
835	-4.3278	0.0000405	269.37	479061.0
836	-4.3279	0.0000648	269.37	479061.0
837	-4.3278	0.0000442	269.37	479061.0
838	-4.3278	0.0000098	269.37	479061.0
839	-4.3278	0.0000965	269.37	479061.0
840	-4.3279	0.0001310	269.37	479061.0
841	-4.3278	0.0000333	269.37	479061.0
842	-4.3278	0.0000217	269.37	479061.0
843	-4.3279	0.0001767	269.37	479061.0
844	-4.3279	0.0000190	269.37	479061.0
845	-4.3278	0.0000631	269.37	479061.0
846	-4.3279	0.0000210	269.37	479061.0
847	-4.3278	0.0000438	269.37	479061.0
848	-4.3279	0.0000693	269.37	479061.0
849	-4.3279	0.0000330	269.37	479060.9
850	-4.3278	0.0000495	269.37	479061.0
851	-4.3279	0.0000214	269.37	479061.0
852	-4.3279	0.0000373	269.37	479060.9
853	-4.3278	0.0000831	269.37	479061.0
854	-4.3279	0.0000154	269.37	479061.0
855	-4.3279	0.0000354	269.37	479060.9
856	-4.3279	0.0000401	269.37	479060.9
857	-4.3281	0.0000296	269.37	479060.7
858	-4.3281	0.0000334	269.37	479060.6
859	-4.3281	0.0000419	269.37	479060.7
860	-4.3282	0.0001589	269.37	479060.6
861	-4.3281	0.0000313	269.37	479060.6
862	-4.3281	0.0000432	269.37	479060.6
863	-4.3282	0.0001353	269.37	479060.6
864	-4.3281	0.0000306	269.37	479060.5
865	-4.3281	0.0000432	269.37	479060.6
866	-4.3282	0.0001353	269.37	479060.6
867	-4.3281	0.0000329	269.37	479060.6
868	-4.3281	0.0000441	269.37	479060.6
869	-4.3282	0.0002560	269.37	479060.6
870	-4.3282	0.0000258	269.37	479060.5
871	-4.3281	0.0000444	269.37	479060.5
872	-4.3282	0.0001808	269.37	479060.6
873	-4.3282	0.0000214	269.37	479060.5
874	-4.3281	0.0000437	269.37	479060.6
875	-4.3281	0.0001366	269.37	479060.6
876	-4.3282	0.0000222	269.37	479060.5
877	-4.3281	0.0000415	269.37	479060.6
878	-4.3281	0.0000886	269.37	479060.6
879	-4.3282	0.0000153	269.37	479060.5
880	-4.3281	0.0000384	269.37	479060.6
881	-4.3281	0.0000514	269.37	479060.6
882	-4.3282	0.0000402	269.37	479060.5
883	-4.3282	0.0000345	269.37	479060.6
884	-4.3281	0.0000420	269.37	479060.5
885	-4.3282	0.0001459	269.37	479060.5
886	-4.3282	0.0000302	269.37	479060.5
887	-4.3281	0.0000441	269.37	479060.5
888	-4.3283	0.0002560	269.37	479060.5
889	-4.3257	0.0000290	269.37	479060.3
890	-4.3256	0.0000439	269.37	479059.3
891	-4.3259	0.0000982	269.37	479059.0
892	-4.3226	0.0000166	269.37	479058.8
893	-4.3226	0.0000377	269.37	479058.6
894	-4.3225	0.0000980	269.37	479058.5
895	-4.3226	0.0000151	269.37	479058.6
896	-4.3226	0.0000408	269.37	479058.5
897	-4.3226	0.0000884	269.37	479058.5
898	-4.3226	0.0000152	269.37	479058.5
899	-4.3226	0.0000393	269.37	479058.5
900	-4.3226	0.0000597	269.37	479058.5
901	-4.3227	0.0000155	269.37	479058.3
902	-4.3227	0.0000355	269.37	479058.3
903	-4.3226	0.0000412	269.37	479058.3
904	-4.3228	0.0001583	269.37	479058.3
905	-4.3227	0.0000313	269.37	479058.3
906	-4.3226	0.0000438	269.37	479058.3
907	-4.3227	0.0002791	269.37	479058.2
908	-4.3228	0.0000268	269.37	479058.1
909	-4.3227	0.0000445	269.37	479058.0
910	-4.3228	0.0001975	269.37	479058.1
911	-4.3228	0.0000391	269.37	479058.1
912	-4.3227	0.0000437	269.37	479058.0
913	-4.3228	0.0001365	269.37	479058.1
914	-4.3228	0.0000185	269.37	479058.1
915	-4.3227	0.0000415	269.37	479058.0
916	-4.3227	0.0000886	269.37	479058.1
917	-4.3228	0.0000160	269.37	479058.0
918	-4.3228	0.0000384	269.37	479058.0
919	-4.3227	0.0000514	269.37	479058.0
920	-4.3228	0.0000832	269.37	479058.0
921	-4.3228	0.0000345	269.37	479058.0
922	-4.3227	0.0000420	269.37	479058.0
923	-4.3228	0.0001460	269.37	479058.0
924	-4.3228	0.0000302	269.37	479058.0
925	-4.3227	0.0000746	269.37	479058.0
926	-4.3229	0.0002559	269.37	479058.0
927	-4.3228	0.0000404	269.37	479058.0
928	-4.3227	0.0000444	269.37	479058.0
929	-4.3228	0.0001808	269.37	479058.0
930	-4.3228	0.0000215	269.37	479058.0
931	-4.3227	0.0000433	269.37	479058.0
932	-4.3228	0.0001235	269.37	479058.0
933	-4.3228	0.0000237	269.37	479058.0
934	-4.3228	0.0000831	269.37	479058.0
935	-4.3228	0.0000784	269.37	479057.9
936	-4.3228	0.0000174	269.37	479057.9
937	-4.3228	0.0000375	269.37	479057.9
938	-4.3228	0.0000671	269.37	479057.9
939	-4.3229	0.0000156	269.37	479057.9
940	-4.3229	0.0000406	269.37	479057.9
941	-4.3228	0.0000426	269.37	479057.9
942	-4.3229	0.0001347	269.37	479057.9
943	-4.3229	0.0000291	269.37	479057.9
944	-4.3228	0.0000443	269.37	479057.9
945	-4.3229	0.0002349	269.37	479057.9
946	-4.3229	0.0000247	269.37	479057.9
947	-4.3228	0.0000443	269.37	479057.9
948	-4.3229	0.0001651	269.37	479057.9
949	-4.3229	0.0000323	269.37	479057.9
950	-4.3228	0.0000428	269.37	479057.9
951	-4.3228	0.0001112	269.37	479057.9
952	-4.3229	0.0000204	269.37	479057.9
953	-4.3228	0.0000401	269.37	479057.9
954	-4.3228	0.0000687	269.37	479057.9
955	-4.3229	0.0000155	269.37	479057.9
956	-4.3229	0.0000365	269.37	479057.9
957	-4.3228	0.0000403	269.37	479057.9
958	-4.3229	0.0001720	269.37	479057.5
959	-4.3229	0.0001445	269.37	479057.0
960	-4.3228	0.0001169	269.37	479057.0
961	-4.3229	0.0001246	269.37	479056.9
962	-4.3229	0.0000757	269.37	479056.9
963	-4.3228	0.0000765	269.37	479056.8
964	-4.3229	0.0002155	269.37	479056.9
965	-4.3229	0.0000969	269.37	479056.8
966	-4.3228	0.0000711	269.37	479056.8
967	-4.3229	0.0001504	269.37	479056.9
968	-4.3229	0.0000904	269.37	479056.8
969	-4.3228	0.0001360	269.37	479056.8
970	-4.3228	0.0000996	269.37	479056.9
971	-4.3231	0.0000732	269.37	479056.7
972	-4.3231	0.0000770	269.37	479056.6
973	-4.3230	0.0001245	269.37	479056.6
974	-4.3231	0.0000627	269.37	479056.6
975	-4.3231	0.0000693	269.37	479056.6
976	-4.3230	0.0000749	269.37	479056.6
977	-4.3232	0.0001583	269.37	479056.6
978	-4.3231	0.0002005	269.37	479056.6
979	-4.3230	0.0000660	269.37	479056.5
980	-4.3231	0.0002792	269.37	479056.5
981	-4.3231	0.0000771	269.37	479056.5
982	-4.3230	0.0001467	269.37	479056.5
983	-4.3231	0.0001975	269.37	479056.5
984	-4.3231	0.0000703	269.37	479056.5
985	-4.3231	0.0000755	269.37	479056.5
986	-4.3231	0.0001365	269.37	479056.5
987	-4.3231	0.0000605	269.37	479056.5
988	-4.3231	0.0000674	269.37	479056.5
989	-4.3231	0.0000886	269.37	479056.5
990	-4.3231	0.0000772	269.37	479056.5
991	-4.3231	0.0001712	269.37	479056.5
992	-4.3231	0.0000648	269.37	479056.5
993	-4.3231	0.0000714	269.37	479056.5
994	-4.3231	0.0000764	269.37	479056.5
995	-4.3230	0.0001061	269.37	479056.5
996	-4.3232	0.0001460	269.37	479056.5
997	-4.3231	0.0000733	269.37	479056.5
998	-4.3230	0.0000749	269.37	479056.5
999	-4.3232	0.0002560	269.37	479056.5
1000	-4.3231	0.0000595	269.37	479056.5
1001	-4.3231	0.0000668	269.37	479056.5
1002	-4.3212	0.0001808	269.37	479056.1
1003	-4.3220	0.0000767	269.37	479054.9
1004	-4.3213	0.0002027	269.37	479053.7
1005	-4.3214	0.0001235	269.37	479052.5
1006	-4.3205	0.0000713	269.37	479051.3
1007	-4.3164	0.0000760	269.37	479050.0
1008	-4.3130	0.0001060	269.37	479049.3
1009	-4.3131	0.0000757	269.37	479049.1
1010	-4.3131	0.0000690	269.37	479049.0
1011	-4.3131	0.0000751	269.37	479049.0
1012	-4.3115	0.0000771	269.37	479048.8
1013	-4.3115	0.0002005	269.37	479048.7
1014	-4.3115	0.0000757	269.37	479048.7
1015	-4.3116	0.0001348	269.37	479048.7
1016	-4.3115	0.0000763	269.37	479048.7
1017	-4.3115	0.0001459	269.37	479048.6
1018	-4.3116	0.0002349	269.37	479048.7
1019	-4.3115	0.0000757	269.37	479048.7
1020	-4.3115	0.0000765	269.37	479048.6
1021	-4.3115	0.0001651	269.37	479048.7
1022	-4.3115	0.0000616	269.37	479048.6
1023	-4.3115	0.0000685	269.37	479048.6
1024	-4.3115	0.0001112	269.37	479048.7
1025	-4.3115	0.0000777	269.37	479048.6
1026	-4.3115	0.0002004	269.37	479048.6
1027	-4.3115	0.0000687	269.37	479048.7
1028	-4.3115	0.0000730	269.37	479048.6
1029	-4.3115	0.0000772	269.37	479048.5
1030	-4.3115	0.0001461	269.37	479047.8
1031	-4.3115	0.0001721	269.37	479047.2
1032	-4.3115	0.0000706	269.37	479046.4
1033	-4.3115	0.0000764	269.37	479045.6
1034	-4.3116	0.0001246	269.37	479044.7
1035	-4.3116	0.0000615	269.37	479043.7
1036	-4.3115	0.0001985	269.37	479042.9
1037	-4.3116	0.0002155	269.37	479042.3
1038	-4.3116	0.0000770	269.37	479041.9
1039	-4.3118	0.0002006	269.37	479041.5
1040	-4.3120	0.0001504	269.37	479041.3
1041	-4.3120	0.0000726	269.37	479041.3
1042	-4.3120	0.0000771	269.37	479041.3
1043	-4.3120	0.0001468	269.37	479041.3
1044	-4.3120	0.0000757	269.37	479041.3
1045	-4.3120	0.0000704	269.37	479041.3
1046	-4.3120	0.0000761	269.37	479041.3
1047	-4.3120	0.0000904	269.37	479041.3
1048	-4.3120	0.0000610	269.37	479041.3
1049	-4.3120	0.0000757	269.37	479041.3
1050	-4.3121	0.0001583	269.37	479041.3
1051	-4.3120	0.0000769	269.37	479041.3
1052	-4.3120	0.0002013	269.37	479041.3
1053	-4.3120	0.0002791	269.37	479041.3
1054	-4.3120	0.0000757	269.37	479041.3
1055	-4.3120	0.0000767	269.37	479041.3
1056	-4.3120	0.0001975	269.37	479041.3
1057	-4.3120	0.0000632	269.37	479041.3
1058	-4.3120	0.0000703	269.37	479041.3
1059	-4.3120	0.0001365	269.37	479041.3
1060	-4.3120	0.0000903	269.37	479041.3
1061	-4.3120	0.0000607	269.37	479041.3
1062	-4.3120	0.0000886	269.37	479041.3
1063	-4.3120	0.0000743	269.37	479041.3
1064	-4.3120	0.0000765	269.37	479041.3
1065	-4.3120	0.0001711	269.37	479041.3
1066	-4.3120	0.0000653	269.37	479041.3
1067	-4.3120	0.0000724	269.37	479041.3
1068	-4.3120	0.0000763	269.37	479041.3
1069	-4.3121	0.0001459	269.37	479041.3
1070	-4.3120	0.0000628	269.37	479040.9
1071	-4.3120	0.0000701	269.37	479040.5
1072	-4.3121	0.0002560	269.37	479040.4
1073	-4.3120	0.0000905	269.37	479040.3
1074	-4.3120	0.0000757	269.37	479040.3
1075	-4.3120	0.0001808	269.37	479040.3
1076	-4.3120	0.0000743	269.37	479040.3
1077	-4.3120	0.0000761	269.37	479040.3
1078	-4.3120	0.0001710	269.37	479040.3
1079	-4.3120	0.0000650	269.37	479040.3
1080	-4.3120	0.0000721	269.37	479040.3
1081	-4.3120	0.0000784	269.37	479040.3
1082	-4.3120	0.0001244	269.37	479040.3
1083	-4.3120	0.0000628	269.37	479040.3
1084	-4.3120	0.0000701	269.37	479040.2
1085	-4.3121	0.0000759	269.37	479040.2
1086	-4.3121	0.0000905	269.37	479040.2
1087	-4.3120	0.0000606	269.37	479040.2
1088	-4.3121	0.0001348	269.37	479040.2
1089	-4.3121	0.0000744	269.37	479040.2
1090	-4.3120	0.0000765	269.37	479040.2
1091	-4.3121	0.0002349	269.37	479040.2
1092	-4.3121	0.0001025	269.37	479040.2
1093	-4.3120	0.0000725	269.37	479040.2
1094	-4.3121	0.0001651	269.37	479040.2
1095	-4.3121	0.0001245	269.37	479040.1
1096	-4.3120	0.0000632	269.37	479040.2
1097	-4.3120	0.0001111	269.37	479040.2
1098	-4.3121	0.0000760	269.37	479040.1
1099	-4.3120	0.0000904	269.37	479040.2
1100	-4.3120	0.0000687	269.37	479040.2
1101	-4.3121	0.0000682	269.37	479040.1
1102	-4.3121	0.0001117	269.37	479040.2
1103	-4.3120	0.0000770	269.37	479040.1
1104	-4.3121	0.0002007	269.37	479040.1
1105	-4.3121	0.0000660	269.37	479040.1
1106	-4.3120	0.0000726	269.37	479040.1
1107	-4.3121	0.0001246	269.37	479040.1
1108	-4.3121	0.0001461	269.37	479040.2
1109	-4.3120	0.0000638	269.37	479040.1
1110	-4.3121	0.0002155	269.37	479040.1
1111	-4.3121	0.0000764	269.37	479040.1
1112	-4.3120	0.0001061	269.37	479040.1
1113	-4.3121	0.0001504	269.37	479040.1
1114	-4.3121	0.0000766	269.37	479040.1
1115	-4.3121	0.0000751	269.37	479040.1
1116	-4.3121	0.0000996	269.37	479040.1
1117	-4.3121	0.0002005	269.37	479040.1
1118	-4.3121	0.0000664	269.37	479040.1
1119	-4.3121	0.0000920	269.37	479040.1
1120	-4.3121	0.0000767	269.37	479040.1
1121	-4.3121	0.0001460	269.37	479040.1
1122	-4.3121	0.0000643	269.37	479040.1
1123	-4.3122	0.0001583	269.37	479040.1
1124	-4.3121	0.0000765	269.37	479040.1
1125	-4.3121	0.0001061	269.37	479040.1
1126	-4.3122	0.0002791	269.37	479040.1
1127	-4.3121	0.0000693	269.37	479040.1
1128	-4.3121	0.0000755	269.37	479040.0
1129	-4.3122	0.0001975	269.37	479040.1
1130	-4.3121	0.0000600	269.37	479040.1
1131	-4.3121	0.0000671	269.37	479040.0
1132	-4.3121	0.0001365	269.37	479040.1
1133	-4.3121	0.0000772	269.37	479040.0
1134	-4.3121	0.0001713	269.37	479040.0
1135	-4.3121	0.0000886	269.37	479040.1
1136	-4.3121	0.0000721	269.37	479040.0
1137	-4.3121	0.0000770	269.37	479040.0
1138	-4.3121	0.0001246	269.37	479040.0
1139	-4.3121	0.0000628	269.37	479040.0
1140	-4.3121	0.0000701	269.37	479040.0
1141	-4.3121	0.0000759	269.37	479040.1
1142	-4.3122	0.0001459	269.37	479040.0
1143	-4.3121	0.0000606	269.37	479040.0
1144	-4.3121	0.0000679	269.37	479040.1
1145	-4.3122	0.0002560	269.37	479040.0
1146	-4.3121	0.0000768	269.37	479040.0
1147	-4.3121	0.0002006	269.37	479040.0
1148	-4.3122	0.0001808	269.37	479040.0
1149	-4.3121	0.0000730	269.37	479040.0
1150	-4.3121	0.0000762	269.37	479040.0
1151	-4.3121	0.0001459	269.37	479040.1
1152	-4.3121	0.0000639	269.37	479040.0
1153	-4.3121	0.0000711	269.37	479040.0
1154	-4.3121	0.0000784	269.37	479040.0
1155	-4.3122	0.0001060	269.37	479040.0
1156	-4.3121	0.0000621	269.37	479040.0
1157	-4.3121	0.0000834	269.37	479040.0
1158	-4.3122	0.0000750	269.37	479040.0
1159	-4.3121	0.0000770	269.37	479040.0
1160	-4.3121	0.0000599	269.37	479040.0
1161	-4.3122	0.0001348	269.37	479040.0
1162	-4.3121	0.0000739	269.37	479040.0
1163	-4.3121	0.0000760	269.37	479040.0
1164	-4.3122	0.0002349	269.37	479040.0
1165	-4.3121	0.0000653	269.37	479040.0
1166	-4.3121	0.0000745	269.37	479040.0
1167	-4.3122	0.0001651	269.37	479040.0
1168	-4.3122	0.0001467	269.37	479040.0
1169	-4.3121	0.0000636	269.37	479040.0
1170	-4.3121	0.0001111	269.37	479040.0
1171	-4.3122	0.0000764	269.37	479040.0
1172	-4.3121	0.0001061	269.37	479040.0
1173	-4.3122	0.0000687	269.37	479039.9
1174	-4.3126	0.0000690	269.37	479039.5
1175	-4.3126	0.0000750	269.37	479039.5
1176	-4.3125	0.0000770	269.37	479039.5
1177	-4.3126	0.0001721	269.37	479039.5
1178	-4.3126	0.0000671	269.37	479039.4
1179	-4.3125	0.0000739	269.37	479039.2
1180	-4.3126	0.0001246	269.37	479039.3
1181	-4.3126	0.0001710	269.37	479039.3
